time,PriceUSD
2016-06-21,669.6042047
2016-06-22,594.8329746
2016-06-23,627.6778556
2016-06-24,664.1269857
2016-06-25,668.8726841
2016-06-26,630.4342421
2016-06-27,652.2448077
2016-06-28,647.2187684
2016-06-29,638.5863456
2016-06-30,674.2848147
2016-07-01,677.5123857
2016-07-02,702.7393168
2016-07-03,662.5500859
2016-07-04,679.8424534
2016-07-05,668.1659813
2016-07-06,677.6513331
2016-07-07,640.0532361
2016-07-08,665.0517084
2016-07-09,651.941914
2016-07-10,649.959341
2016-07-11,650.2725947
2016-07-12,670.023128
2016-07-13,658.3336134
2016-07-14,660.9059602
2016-07-15,666.7586711
2016-07-16,665.2756222
2016-07-17,681.089602
2016-07-18,675.1185792
2016-07-19,674.6603603
2016-07-20,667.3053649
2016-07-21,666.8517393
2016-07-22,650.5629116
2016-07-23,657.377943
2016-07-24,661.3939798
2016-07-25,655.1195778
2016-07-26,654.6263392
2016-07-27,656.2751469
2016-07-28,656.1964534
2016-07-29,657.5575675
2016-07-30,655.3617302
2016-07-31,624.8044871
2016-08-01,606.5092479
2016-08-02,526.9811483
2016-08-03,570.3470409
2016-08-04,583.542158
2016-08-05,581.2798057
2016-08-06,590.795403
2016-08-07,594.732324
2016-08-08,591.6292839
2016-08-09,587.9321382
2016-08-10,589.9687583
2016-08-11,589.5858847
2016-08-12,587.1916496
2016-08-13,585.3635816
2016-08-14,571.3870625
2016-08-15,566.5644413
2016-08-16,578.4149241
2016-08-17,573.6637444
2016-08-18,573.263192
2016-08-19,573.9584579
2016-08-20,581.7970701
2016-08-21,580.7921926
2016-08-22,584.9718977
2016-08-23,582.6277474
2016-08-24,578.7018317
2016-08-25,576.0334366
2016-08-26,578.8746534
2016-08-27,570.2009937
2016-08-28,575.1052326
2016-08-29,573.4292676
2016-08-30,575.6956984
2016-08-31,572.2727583
2016-09-01,572.221702
2016-09-02,576.8467674
2016-09-03,600.3744068
2016-09-04,610.5389133
2016-09-05,607.5269642
2016-09-06,612.9954583
2016-09-07,615.6598191
2016-09-08,630.550172
2016-09-09,622.977884
2016-09-10,624.7526404
2016-09-11,608.2466759
2016-09-12,607.7073727
2016-09-13,608.6942963
2016-09-14,609.4130877
2016-09-15,607.0702626
2016-09-16,607.806438
2016-09-17,607.3814497
2016-09-18,611.5334603
2016-09-19,608.8713063
2016-09-20,608.3717486
2016-09-21,596.9457566
2016-09-22,595.5647165
2016-09-23,602.3787849
2016-09-24,602.6873597
2016-09-25,600.6100549
2016-09-26,606.7788106
2016-09-27,605.1516137
2016-09-28,604.6864944
2016-09-29,605.202562
2016-09-30,608.8658407
2016-10-01,615.4084788
2016-10-02,611.7485783
2016-10-03,612.5903474
2016-10-04,610.0078814
2016-10-05,612.1477809
2016-10-06,611.7608628
2016-10-07,617.9057051
2016-10-08,619.3010018
2016-10-09,617.1010413
2016-10-10,618.0852
2016-10-11,642.9813873
2016-10-12,636.5979322
2016-10-13,635.4440953
2016-10-14,639.5860903
2016-10-15,637.2837593
2016-10-16,642.9130425
2016-10-17,639.1375365
2016-10-18,635.5765086
2016-10-19,629.640708
2016-10-20,628.5989011
2016-10-21,630.9062034
2016-10-22,654.508631
2016-10-23,651.9619568
2016-10-24,650.0271672
2016-10-25,655.7925051
2016-10-26,675.1098693
2016-10-27,686.5233271
2016-10-28,690.3906549
2016-10-29,715.4454693
2016-10-30,699.333411
2016-10-31,698.897728
2016-11-01,730.57848
2016-11-02,740.3670555
2016-11-03,689.939207
2016-11-04,705.4320167
2016-11-05,706.8193256
2016-11-06,715.8968798
2016-11-07,706.1812168
2016-11-08,711.8358466
2016-11-09,721.5015099
2016-11-10,713.4076156
2016-11-11,715.7033106
2016-11-12,703.8475511
2016-11-13,703.6264353
2016-11-14,705.6435842
2016-11-15,712.3471528
2016-11-16,742.0501176
2016-11-17,735.3180805
2016-11-18,749.5787273
2016-11-19,751.2138194
2016-11-20,730.3508136
2016-11-21,736.5069839
2016-11-22,747.997678
2016-11-23,741.2403179
2016-11-24,737.354976
2016-11-25,739.6852002
2016-11-26,734.6529259
2016-11-27,727.7411158
2016-11-28,730.0824838
2016-11-29,731.6464357
2016-11-30,742.2044513
2016-12-01,753.6749101
2016-12-02,772.3023827
2016-12-03,766.1104681
2016-12-04,766.3801391
2016-12-05,752.6707262
2016-12-06,759.1173258
2016-12-07,764.9876501
2016-12-08,767.6592246
2016-12-09,771.9023211
2016-12-10,775.4745613
2016-12-11,770.4961505
2016-12-12,778.5065991
2016-12-13,778.9306946
2016-12-14,776.9639615
2016-12-15,776.176782
2016-12-16,782.2302159
2016-12-17,789.6029322
2016-12-18,790.6329665
2016-12-19,790.2790317
2016-12-20,799.7775207
2016-12-21,828.4836793
2016-12-22,858.501434
2016-12-23,915.5624383
2016-12-24,891.1552721
2016-12-25,896.0032793
2016-12-26,903.2012466
2016-12-27,925.9508105
2016-12-28,979.960974
2016-12-29,973.4625594
2016-12-30,961.1826582
2016-12-31,968.970597
2017-01-01,997.257358
2017-01-02,1017.077886
2017-01-03,1032.609053
2017-01-04,1134.496445
2017-01-05,1000.498129
2017-01-06,892.4639556
2017-01-07,903.4532836
2017-01-08,912.4849971
2017-01-09,903.5086668
2017-01-10,906.4989474
2017-01-11,788.314656
2017-01-12,807.1098335
2017-01-13,826.7469274
2017-01-14,820.0451573
2017-01-15,824.5470652
2017-01-16,830.8380351
2017-01-17,906.0268281
2017-01-18,881.2598154
2017-01-19,902.26387
2017-01-20,895.1745162
2017-01-21,924.4682595
2017-01-22,922.4670774
2017-01-23,919.1157441
2017-01-24,887.7431938
2017-01-25,895.6900333
2017-01-26,916.6674686
2017-01-27,920.4544635
2017-01-28,922.7749486
2017-01-29,915.6320231
2017-01-30,920.3132608
2017-01-31,968.4991057
2017-02-01,987.5325904
2017-02-02,1007.704366
2017-02-03,1015.302039
2017-02-04,1033.785973
2017-02-05,1014.567876
2017-02-06,1023.317481
2017-02-07,1053.624459
2017-02-08,1052.367645
2017-02-09,982.7519395
2017-02-10,996.6501531
2017-02-11,1011.375322
2017-02-12,1006.296465
2017-02-13,999.953185
2017-02-14,1012.213464
2017-02-15,1013.903841
2017-02-16,1036.806865
2017-02-17,1058.66992
2017-02-18,1060.668805
2017-02-19,1058.7864
2017-02-20,1088.688429
2017-02-21,1128.855293
2017-02-22,1129.701791
2017-02-23,1188.861786
2017-02-24,1185.488892
2017-02-25,1151.604737
2017-02-26,1181.710866
2017-02-27,1194.15245
2017-02-28,1188.399941
2017-03-01,1228.459651
2017-03-02,1262.931467
2017-03-03,1289.363191
2017-03-04,1268.940664
2017-03-05,1276.273683
2017-03-06,1282.254657
2017-03-07,1234.476462
2017-03-08,1152.139389
2017-03-09,1193.455527
2017-03-10,1098.530149
2017-03-11,1176.822921
2017-03-12,1231.748357
2017-03-13,1239.396296
2017-03-14,1246.536565
2017-03-15,1258.651381
2017-03-16,1178.02075
2017-03-17,1072.082538
2017-03-18,962.5690562
2017-03-19,1020.220254
2017-03-20,1037.756346
2017-03-21,1111.818264
2017-03-22,1037.30257
2017-03-23,1028.172856
2017-03-24,935.0634962
2017-03-25,968.5433293
2017-03-26,962.9580546
2017-03-27,1042.919198
2017-03-28,1045.162932
2017-03-29,1039.688616
2017-03-30,1037.987661
2017-03-31,1081.743531
2017-04-01,1089.524772
2017-04-02,1105.562956
2017-04-03,1144.664771
2017-04-04,1141.921919
2017-04-05,1135.811644
2017-04-06,1194.596459
2017-04-07,1191.731451
2017-04-08,1184.41772
2017-04-09,1213.63414
2017-04-10,1211.649876
2017-04-11,1229.784933
2017-04-12,1216.114368
2017-04-13,1172.55834
2017-04-14,1174.333234
2017-04-15,1175.562189
2017-04-16,1173.69138
2017-04-17,1191.901201
2017-04-18,1202.131458
2017-04-19,1209.560909
2017-04-20,1235.803075
2017-04-21,1247.33607
2017-04-22,1243.550393
2017-04-23,1250.001483
2017-04-24,1257.239442
2017-04-25,1279.864717
2017-04-26,1296.485457
2017-04-27,1345.889956
2017-04-28,1347.985156
2017-04-29,1357.715253
2017-04-30,1381.956372
2017-05-01,1436.941488
2017-05-02,1463.819068
2017-05-03,1519.408944
2017-05-04,1539.830052
2017-05-05,1529.850443
2017-05-06,1573.28551
2017-05-07,1526.267772
2017-05-08,1685.086496
2017-05-09,1719.228014
2017-05-10,1782.499
2017-05-11,1835.487548
2017-05-12,1704.661641
2017-05-13,1779.840257
2017-05-14,1794.593551
2017-05-15,1736.882846
2017-05-16,1757.026949
2017-05-17,1808.746065
2017-05-18,1894.247265
2017-05-19,1967.545548
2017-05-20,2048.117678
2017-05-21,2045.222493
2017-05-22,2078.9435
2017-05-23,2257.288364
2017-05-24,2415.007227
2017-05-25,2319.601379
2017-05-26,2279.418584
2017-05-27,2044.3005
2017-05-28,2225.700867
2017-05-29,2284.715797
2017-05-30,2167.264478
2017-05-31,2299.43261
2017-06-01,2399.887632
2017-06-02,2479.423894
2017-06-03,2549.551952
2017-06-04,2524.993834
2017-06-05,2685.318917
2017-06-06,2871.341677
2017-06-07,2706.760009
2017-06-08,2802.563547
2017-06-09,2804.872267
2017-06-10,2916.32786
2017-06-11,2974.214559
2017-06-12,2665.43327
2017-06-13,2707.137824
2017-06-14,2443.824451
2017-06-15,2409.886764
2017-06-16,2476.359095
2017-06-17,2652.755363
2017-06-18,2508.214207
2017-06-19,2589.642213
2017-06-20,2733.226556
2017-06-21,2639.261314
2017-06-22,2686.647514
2017-06-23,2685.870471
2017-06-24,2562.189149
2017-06-25,2497.728941
2017-06-26,2426.365051
2017-06-27,2530.345536
2017-06-28,2562.792264
2017-06-29,2540.443032
2017-06-30,2452.712064
2017-07-01,2412.366213
2017-07-02,2518.872187
2017-07-03,2551.927432
2017-07-04,2599.74475
2017-07-05,2608.104891
2017-07-06,2603.195474
2017-07-07,2495.780922
2017-07-08,2553.494158
2017-07-09,2506.173214
2017-07-10,2319.366897
2017-07-11,2319.167441
2017-07-12,2374.886266
2017-07-13,2343.738348
2017-07-14,2214.825237
2017-07-15,1989.63319
2017-07-16,1910.749542
2017-07-17,2215.746296
2017-07-18,2303.761146
2017-07-19,2257.065236
2017-07-20,2823.897926
2017-07-21,2666.139718
2017-07-22,2829.754055
2017-07-23,2753.243865
2017-07-24,2755.159524
2017-07-25,2558.692999
2017-07-26,2522.324646
2017-07-27,2665.147546
2017-07-28,2793.833485
2017-07-29,2706.450765
2017-07-30,2749.384528
2017-07-31,2862.611291
2017-08-01,2727.389182
2017-08-02,2690.145672
2017-08-03,2789.746312
2017-08-04,2860.272843
2017-08-05,3237.423363
2017-08-06,3230.116709
2017-08-07,3392.562419
2017-08-08,3425.676617
2017-08-09,3347.215432
2017-08-10,3437.032155
2017-08-11,3660.520537
2017-08-12,3871.082406
2017-08-13,4063.801053
2017-08-14,4304.603931
2017-08-15,4160.030546
2017-08-16,4364.678575
2017-08-17,4308.516861
2017-08-18,4108.507162
2017-08-19,4160.332457
2017-08-20,4085.810394
2017-08-21,3992.626035
2017-08-22,4074.330461
2017-08-23,4146.915345
2017-08-24,4325.816428
2017-08-25,4353.131773
2017-08-26,4341.978717
2017-08-27,4344.903445
2017-08-28,4379.763921
2017-08-29,4600.456831
2017-08-30,4586.632737
2017-08-31,4740.356218
2017-09-01,4918.166245
2017-09-02,4595.020018
2017-09-03,4625.296314
2017-09-04,4374.753496
2017-09-05,4454.052538
2017-09-06,4607.51653
2017-09-07,4635.111876
2017-09-08,4345.457656
2017-09-09,4335.59345
2017-09-10,4261.843521
2017-09-11,4212.547573
2017-09-12,4164.319434
2017-09-13,3887.118587
2017-09-14,3247.468739
2017-09-15,3699.222944
2017-09-16,3711.234351
2017-09-17,3711.856204
2017-09-18,4080.428443
2017-09-19,3925.73619
2017-09-20,3895.777079
2017-09-21,3617.243466
2017-09-22,3619.213718
2017-09-23,3775.600594
2017-09-24,3676.896944
2017-09-25,3918.738071
2017-09-26,3890.090937
2017-09-27,4207.787485
2017-09-28,4187.769796
2017-09-29,4155.01012
2017-09-30,4334.544613
2017-10-01,4382.086898
2017-10-02,4386.875715
2017-10-03,4306.564642
2017-10-04,4216.684821
2017-10-05,4319.420916
2017-10-06,4365.91571
2017-10-07,4438.855933
2017-10-08,4600.739797
2017-10-09,4777.534657
2017-10-10,4741.077915
2017-10-11,4814.967118
2017-10-12,5393.668983
2017-10-13,5614.077515
2017-10-14,5785.738315
2017-10-15,5689.86506
2017-10-16,5756.148812
2017-10-17,5590.416324
2017-10-18,5583.870426
2017-10-19,5708.312991
2017-10-20,6000.88313
2017-10-21,6030.207893
2017-10-22,5996.598139
2017-10-23,5888.250017
2017-10-24,5517.775353
2017-10-25,5736.017802
2017-10-26,5900.317729
2017-10-27,5771.945046
2017-10-28,5762.388577
2017-10-29,6174.728845
2017-10-30,6119.256384
2017-10-31,6428.514637
2017-11-01,6726.411835
2017-11-02,7043.777939
2017-11-03,7198.632111
2017-11-04,7420.498079
2017-11-05,7371.13903
2017-11-06,6985.263844
2017-11-07,7118.202544
2017-11-08,7451.212787
2017-11-09,7117.73805
2017-11-10,6620.567336
2017-11-11,6346.721449
2017-11-12,5829.097828
2017-11-13,6519.445172
2017-11-14,6592.374397
2017-11-15,7257.373212
2017-11-16,7833.704433
2017-11-17,7729.03327
2017-11-18,7796.154241
2017-11-19,8018.320688
2017-11-20,8269.874257
2017-11-21,8091.998084
2017-11-22,8249.59733
2017-11-23,8071.669821
2017-11-24,8232.422333
2017-11-25,8760.165442
2017-11-26,9319.903315
2017-11-27,9730.728579
2017-11-28,9932.19418
2017-11-29,9800.027552
2017-11-30,9996.714972
2017-12-01,10808.95833
2017-12-02,10934.85999
2017-12-03,11213.94266
2017-12-04,11562.12857
2017-12-05,11736.75407
2017-12-06,13992.13234
2017-12-07,17032.29338
2017-12-08,16298.48734
2017-12-09,15050.02195
2017-12-10,15474.99954
2017-12-11,16873.49778
2017-12-12,17433.93074
2017-12-13,16515.15257
2017-12-14,16602.8928
2017-12-15,17702.00217
2017-12-16,19640.51388
2017-12-17,19250.46765
2017-12-18,18982.02502
2017-12-19,17653.32609
2017-12-20,16453.62726
2017-12-21,15633.83365
2017-12-22,14305.71834
2017-12-23,14910.8581
2017-12-24,14026.34687
2017-12-25,14080.94226
2017-12-26,15727.14548
2017-12-27,15389.00057
2017-12-28,14289.45221
2017-12-29,14571.74608
2017-12-30,12948.71588
2017-12-31,13921.48064
2018-01-01,13464.65361
2018-01-02,14754.3222
2018-01-03,15010.28616
2018-01-04,15070.3008
2018-01-05,16997.22741
2018-01-06,17103.58928
2018-01-07,16231.695
2018-01-08,14937.41509
2018-01-09,14378.58622
2018-01-10,14669.08827
2018-01-11,13186.75494
2018-01-12,13789.44366
2018-01-13,14231.22506
2018-01-14,13681.06546
2018-01-15,13591.6962
2018-01-16,11431.04011
2018-01-17,11159.60859
2018-01-18,11246.03973
2018-01-19,11440.25556
2018-01-20,12768.40459
2018-01-21,11422.39426
2018-01-22,10737.35058
2018-01-23,10849.39188
2018-01-24,11225.89617
2018-01-25,11130.46495
2018-01-26,11035.55461
2018-01-27,11320.97019
2018-01-28,11615.95871
2018-01-29,11132.55431
2018-01-30,9959.546715
2018-01-31,10050.0958
2018-02-01,9039.865075
2018-02-02,8786.07738
2018-02-03,9132.100322
2018-02-04,8250.526896
2018-02-05,6849.542559
2018-02-06,7738.64396
2018-02-07,7624.59539
2018-02-08,8218.580852
2018-02-09,8660.453468
2018-02-10,8530.292805
2018-02-11,8096.728481
2018-02-12,8907.670179
2018-02-13,8523.966932
2018-02-14,9467.301033
2018-02-15,10106.73308
2018-02-16,10189.31648
2018-02-17,11085.59841
2018-02-18,10452.09198
2018-02-19,11139.35573
2018-02-20,11245.93232
2018-02-21,10458.86509
2018-02-22,9878.158943
2018-02-23,10159.06561
2018-02-24,9686.60178
2018-02-25,9603.227477
2018-02-26,10312.36571
2018-02-27,10654.10729
2018-02-28,10307.02497
2018-03-01,10923.63086
2018-03-02,11014.05847
2018-03-03,11425.68057
2018-03-04,11462.5832
2018-03-05,11540.66232
2018-03-06,10677.03523
2018-03-07,9903.085049
2018-03-08,9330.475453
2018-03-09,9278.139184
2018-03-10,8786.560423
2018-03-11,9513.5354
2018-03-12,9147.890181
2018-03-13,9160.542933
2018-03-14,8222.127239
2018-03-15,8268.589122
2018-03-16,8376.904498
2018-03-17,7881.661921
2018-03-18,8189.016719
2018-03-19,8537.015623
2018-03-20,8895.547179
2018-03-21,8879.594257
2018-03-22,8710.664935
2018-03-23,8771.746323
2018-03-24,8610.988516
2018-03-25,8440.610923
2018-03-26,8171.184354
2018-03-27,7837.265319
2018-03-28,7933.64273
2018-03-29,7108.570813
2018-03-30,6832.149066
2018-03-31,6922.281297
2018-04-01,6804.524879
2018-04-02,7033.25961
2018-04-03,7420.800515
2018-04-04,6780.543601
2018-04-05,6798.422617
2018-04-06,6610.49235
2018-04-07,6886.469472
2018-04-08,7009.996104
2018-04-09,6736.892824
2018-04-10,6816.718615
2018-04-11,6944.785857
2018-04-12,7904.330275
2018-04-13,7919.064695
2018-04-14,8006.417943
2018-04-15,8342.271101
2018-04-16,8046.982134
2018-04-17,7887.737958
2018-04-18,8162.834862
2018-04-19,8272.967316
2018-04-20,8839.501132
2018-04-21,8863.540829
2018-04-22,8800.959087
2018-04-23,8930.784634
2018-04-24,9652.213789
2018-04-25,8855.508937
2018-04-26,9264.727427
2018-04-27,8981.33079
2018-04-28,9341.824685
2018-04-29,9396.99763
2018-04-30,9228.726484
2018-05-01,9072.168757
2018-05-02,9204.127641
2018-05-03,9750.700146
2018-05-04,9696.64291
2018-05-05,9795.925772
2018-05-06,9595.086819
2018-05-07,9339.510847
2018-05-08,9212.369635
2018-05-09,9293.042274
2018-05-10,9037.530509
2018-05-11,8419.758587
2018-05-12,8485.775267
2018-05-13,8695.833094
2018-05-14,8671.074175
2018-05-15,8488.463421
2018-05-16,8327.756201
2018-05-17,8050.516239
2018-05-18,8233.086455
2018-05-19,8229.482936
2018-05-20,8511.44883
2018-05-21,8398.623127
2018-05-22,8007.526532
2018-05-23,7520.867679
2018-05-24,7575.624486
2018-05-25,7425.375674
2018-05-26,7326.303186
2018-05-27,7338.193044
2018-05-28,7110.823882
2018-05-29,7453.633725
2018-05-30,7374.669049
2018-05-31,7478.741867
2018-06-01,7519.835737
2018-06-02,7637.448253
2018-06-03,7702.157933
2018-06-04,7486.6532
2018-06-05,7611.149853
2018-06-06,7650.775807
2018-06-07,7665.947896
2018-06-08,7622.60233
2018-06-09,7556.171698
2018-06-10,6744.735801
2018-06-11,6849.452687
2018-06-12,6526.69968
2018-06-13,6306.513168
2018-06-14,6629.770124
2018-06-15,6399.674046
2018-06-16,6495.315309
2018-06-17,6450.693973
2018-06-18,6703.81259
2018-06-19,6732.508809
2018-06-20,6753.206826
2018-06-21,6720.373234
2018-06-22,6059.575859
2018-06-23,6174.225779
2018-06-24,6146.487195
2018-06-25,6243.535441
2018-06-26,6096.128766
2018-06-27,6139.189683
2018-06-28,5858.635778
2018-06-29,6220.913715
2018-06-30,6375.541231
2018-07-01,6361.402539
2018-07-02,6608.367157
2018-07-03,6498.307859
2018-07-04,6579.333376
2018-07-05,6535.298403
2018-07-06,6598.459096
2018-07-07,6737.85608
2018-07-08,6704.91998
2018-07-09,6664.024094
2018-07-10,6309.084004
2018-07-11,6377.976511
2018-07-12,6159.466676
2018-07-13,6208.985572
2018-07-14,6255.112479
2018-07-15,6347.604274
2018-07-16,6710.807437
2018-07-17,7320.594828
2018-07-18,7376.038339
2018-07-19,7467.034298
2018-07-20,7327.256683
2018-07-21,7410.56562
2018-07-22,7399.483747
2018-07-23,7716.158627
2018-07-24,8397.616522
2018-07-25,8202.720395
2018-07-26,7913.930778
2018-07-27,8173.774611
2018-07-28,8190.360057
2018-07-29,8229.605839
2018-07-30,8171.839519
2018-07-31,7725.133036
2018-08-01,7596.698012
2018-08-02,7542.694662
2018-08-03,7411.34425
2018-08-04,7002.208653
2018-08-05,7031.587751
2018-08-06,6929.990894
2018-08-07,6722.578433
2018-08-08,6267.388674
2018-08-09,6558.096908
2018-08-10,6135.751859
2018-08-11,6313.749312
2018-08-12,6314.691656
2018-08-13,6265.848044
2018-08-14,6184.829086
2018-08-15,6270.214799
2018-08-16,6290.750455
2018-08-17,6563.078289
2018-08-18,6399.287447
2018-08-19,6490.716127
2018-08-20,6272.952729
2018-08-21,6473.076039
2018-08-22,6365.009832
2018-08-23,6516.409025
2018-08-24,6697.731879
2018-08-25,6745.438939
2018-08-26,6689.869333
2018-08-27,6839.158952
2018-08-28,7092.973808
2018-08-29,7033.428068
2018-08-30,6966.963744
2018-08-31,7025.14078
2018-09-01,7192.352547
2018-09-02,7286.667791
2018-09-03,7257.470214
2018-09-04,7358.811479
2018-09-05,6790.897328
2018-09-06,6488.075937
2018-09-07,6408.653622
2018-09-08,6187.790502
2018-09-09,6249.24631
2018-09-10,6295.388603
2018-09-11,6278.42464
2018-09-12,6327.536363
2018-09-13,6490.912316
2018-09-14,6494.695479
2018-09-15,6524.165667
2018-09-16,6497.404701
2018-09-17,6258.594875
2018-09-18,6340.34779
2018-09-19,6383.951876
2018-09-20,6498.607111
2018-09-21,6741.142899
2018-09-22,6705.476051
2018-09-23,6703.13685
2018-09-24,6576.545003
2018-09-25,6416.444022
2018-09-26,6463.250404
2018-09-27,6677.900489
2018-09-28,6623.12616
2018-09-29,6584.499148
2018-09-30,6604.485028
2018-10-01,6561.813832
2018-10-02,6508.720939
2018-10-03,6464.456844
2018-10-04,6545.285668
2018-10-05,6585.14958
2018-10-06,6550.478316
2018-10-07,6564.56826
2018-10-08,6604.685274
2018-10-09,6590.428622
2018-10-10,6529.102436
2018-10-11,6159.251643
2018-10-12,6191.677223
2018-10-13,6197.685696
2018-10-14,6182.879344
2018-10-15,6442.715414
2018-10-16,6461.937159
2018-10-17,6442.7307
2018-10-18,6396.479812
2018-10-19,6383.07784
2018-10-20,6408.252746
2018-10-21,6415.340503
2018-10-22,6408.033636
2018-10-23,6395.987667
2018-10-24,6413.803641
2018-10-25,6402.324859
2018-10-26,6404.108552
2018-10-27,6409.405328
2018-10-28,6406.633253
2018-10-29,6263.041735
2018-10-30,6272.167728
2018-10-31,6306.316931
2018-11-01,6342.977501
2018-11-02,6348.168583
2018-11-03,6332.434133
2018-11-04,6420.422
2018-11-05,6402.946839
2018-11-06,6441.145219
2018-11-07,6500.869805
2018-11-08,6406.752937
2018-11-09,6331.378767
2018-11-10,6353.112734
2018-11-11,6335.414204
2018-11-12,6320.656054
2018-11-13,6267.937991
2018-11-14,5574.258349
2018-11-15,5538.560608
2018-11-16,5496.016231
2018-11-17,5501.09234
2018-11-18,5555.376338
2018-11-19,4792.200024
2018-11-20,4317.53067
2018-11-21,4549.32201
2018-11-22,4303.615549
2018-11-23,4289.892853
2018-11-24,3806.316925
2018-11-25,3946.850874
2018-11-26,3700.285993
2018-11-27,3776.555905
2018-11-28,4208.475269
2018-11-29,4239.039488
2018-11-30,3973.334052
2018-12-01,4148.073726
2018-12-02,4098.746764
2018-12-03,3843.976666
2018-12-04,3892.951647
2018-12-05,3709.520858
2018-12-06,3511.968982
2018-12-07,3372.995693
2018-12-08,3407.951195
2018-12-09,3540.439576
2018-12-10,3413.592584
2018-12-11,3352.5642
2018-12-12,3423.012918
2018-12-13,3260.341582
2018-12-14,3198.947474
2018-12-15,3185.074044
2018-12-16,3195.414555
2018-12-17,3499.156482
2018-12-18,3659.527379
2018-12-19,3697.725303
2018-12-20,4067.737708
2018-12-21,3839.085108
2018-12-22,3964.946116
2018-12-23,3942.666996
2018-12-24,4040.04579
2018-12-25,3761.584011
2018-12-26,3807.657454
2018-12-27,3585.460536
2018-12-28,3881.054885
2018-12-29,3823.138326
2018-12-30,3825.407463
2018-12-31,3687.19994
2019-01-01,3808.117832
2019-01-02,3898.197488
2019-01-03,3784.388635
2019-01-04,3827.524594
2019-01-05,3798.613955
2019-01-06,4045.993775
2019-01-07,4001.018278
2019-01-08,3992.622789
2019-01-09,4004.259036
2019-01-10,3627.90345
2019-01-11,3624.161421
2019-01-12,3617.022078
2019-01-13,3508.670108
2019-01-14,3666.945194
2019-01-15,3581.293015
2019-01-16,3606.986576
2019-01-17,3640.129131
2019-01-18,3609.426736
2019-01-19,3687.301961
2019-01-20,3538.313723
2019-01-21,3535.623393
2019-01-22,3577.30835
2019-01-23,3551.893821
2019-01-24,3567.588934
2019-01-25,3561.350498
2019-01-26,3557.039915
2019-01-27,3537.614131
2019-01-28,3435.052514
2019-01-29,3395.823763
2019-01-30,3437.895866
2019-01-31,3410.131616
2019-02-01,3445.049891
2019-02-02,3461.935117
2019-02-03,3413.021616
2019-02-04,3411.387962
2019-02-05,3426.465011
2019-02-06,3367.506365
2019-02-07,3358.873599
2019-02-08,3612.479619
2019-02-09,3621.268121
2019-02-10,3642.022359
2019-02-11,3590.618484
2019-02-12,3587.902466
2019-02-13,3576.085373
2019-02-14,3561.916383
2019-02-15,3565.006924
2019-02-16,3584.736003
2019-02-17,3622.757429
2019-02-18,3866.129217
2019-02-19,3895.435211
2019-02-20,3931.613829
2019-02-21,3892.261794
2019-02-22,3948.300511
2019-02-23,4110.151121
2019-02-24,3754.18379
2019-02-25,3822.018697
2019-02-26,3796.175068
2019-02-27,3799.381992
2019-02-28,3792.947723
2019-03-01,3810.632693
2019-03-02,3809.643391
2019-03-03,3782.38187
2019-03-04,3698.161855
2019-03-05,3840.128049
2019-03-06,3851.998425
2019-03-07,3855.923168
2019-03-08,3839.233553
2019-03-09,3910.361167
2019-03-10,3903.911951
2019-03-11,3851.568922
2019-03-12,3858.914824
2019-03-13,3851.957466
2019-03-14,3853.783265
2019-03-15,3901.914207
2019-03-16,3989.796077
2019-03-17,3967.143494
2019-03-18,3969.440146
2019-03-19,3996.167904
2019-03-20,4030.655276
2019-03-21,3976.27385
2019-03-22,3983.887646
2019-03-23,3981.776033
2019-03-24,3970.666988
2019-03-25,3908.238839
2019-03-26,3917.763402
2019-03-27,4027.007918
2019-03-28,4010.937462
2019-03-29,4089.46104
2019-03-30,4091.891038
2019-03-31,4094.317815
2019-04-01,4138.417808
2019-04-02,4903.719462
2019-04-03,4960.227603
2019-04-04,4911.269702
2019-04-05,5033.225484
2019-04-06,5044.356846
2019-04-07,5189.111956
2019-04-08,5283.423025
2019-04-09,5195.577909
2019-04-10,5311.741603
2019-04-11,5050.666009
2019-04-12,5082.861432
2019-04-13,5074.790693
2019-04-14,5156.804041
2019-04-15,5042.897738
2019-04-16,5205.962957
2019-04-17,5226.352215
2019-04-18,5278.50234
2019-04-19,5289.951219
2019-04-20,5313.973262
2019-04-21,5295.733828
2019-04-22,5383.799975
2019-04-23,5544.862712
2019-04-24,5431.94792
2019-04-25,5127.673167
2019-04-26,5150.164661
2019-04-27,5181.807764
2019-04-28,5148.669615
2019-04-29,5148.800493
2019-04-30,5266.618203
2019-05-01,5315.175329
2019-05-02,5393.129376
2019-05-03,5658.430388
2019-05-04,5774.712429
2019-05-05,5728.351702
2019-05-06,5691.688374
2019-05-07,5825.744893
2019-05-08,5931.800595
2019-05-09,6150.140445
2019-05-10,6357.463494
2019-05-11,7325.08286
2019-05-12,6942.623175
2019-05-13,7798.905736
2019-05-14,7955.557682
2019-05-15,8215.206838
2019-05-16,7862.071602
2019-05-17,7326.920682
2019-05-18,7277.987563
2019-05-19,8219.742787
2019-05-20,7981.139379
2019-05-21,7983.808477
2019-05-22,7667.902115
2019-05-23,7897.471294
2019-05-24,7987.100368
2019-05-25,8061.591761
2019-05-26,8731.524956
2019-05-27,8816.786708
2019-05-28,8719.125848
2019-05-29,8655.488506
2019-05-30,8271.621963
2019-05-31,8556.222186
2019-06-01,8554.80733
2019-06-02,8744.353745
2019-06-03,8173.401271
